Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/England/BRIS-12B323/2020	EPI_ISL_487608	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.220	GR
hCoV-19/England/BRIS-12B3D8/2020	EPI_ISL_487611	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/BRIS-12B2DB/2020	EPI_ISL_487620	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.150	GR
hCoV-19/England/BRIS-12B402/2020	EPI_ISL_487624	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.10	GR
hCoV-19/England/NORT-29D507/2020	EPI_ISL_488104	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.193	GR
hCoV-19/England/NORT-29DA44/2020	EPI_ISL_488105	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/NORT-29D3EF/2020	EPI_ISL_488116	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-29D3C1/2020	EPI_ISL_488124	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.193	GR
hCoV-19/England/NORT-29DD96/2020	EPI_ISL_488133	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/NORT-28408A/2020	EPI_ISL_488557	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.193	GR
hCoV-19/England/NORT-2921D1/2020	EPI_ISL_489106	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-291DFC/2020	EPI_ISL_489107	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq		NS3_E266stop results in 3.6% truncation of the protein sequence.	info	B.1.1.1	GR
hCoV-19/England/NORT-291D56/2020	EPI_ISL_489109	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-291E17/2020	EPI_ISL_489114	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-292186/2020	EPI_ISL_489122	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-291DA1/2020	EPI_ISL_489123	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-2922ED/2020	EPI_ISL_489125	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/NORT-291D92/2020	EPI_ISL_489131	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/NORT-291DED/2020	EPI_ISL_489132	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-29203E/2020	EPI_ISL_489135	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-291D47/2020	EPI_ISL_489138	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-2921C2/2020	EPI_ISL_489139	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-292441/2020	EPI_ISL_489143	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/NORT-292414/2020	EPI_ISL_489144	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-291D83/2020	EPI_ISL_489146	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/NORT-292177/2020	EPI_ISL_489149	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-291EDB/2020	EPI_ISL_489150	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/NORT-291D74/2020	EPI_ISL_489153	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/Northern Ireland/NIRE-100139/2020	EPI_ISL_489181	2020-05-04	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.162	GR
hCoV-19/Northern Ireland/NIRE-100272/2020	EPI_ISL_489194	2020-05-01	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-1001A2/2020	EPI_ISL_489222	2020-05-04	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.160	GR
hCoV-19/Northern Ireland/NIRE-FE339/2020	EPI_ISL_489238	2020-05-08	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.245	GR
hCoV-19/Northern Ireland/NIRE-FD525/2020	EPI_ISL_489239	2020-05-01	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.245	GR
hCoV-19/Northern Ireland/NIRE-FD455/2020	EPI_ISL_489250	2020-05-04	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-FEB7D/2020	EPI_ISL_489251	2020-05-07	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.83	GR
hCoV-19/Northern Ireland/NIRE-10001E/2020	EPI_ISL_489257	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-100096/2020	EPI_ISL_489268	2020-05-05	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.245	GR
hCoV-19/Northern Ireland/NIRE-101CFB/2020	EPI_ISL_489281	2020-05-08	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-FEAF8/2020	EPI_ISL_489283	2020-05-05	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-FEB40/2020	EPI_ISL_489284	2020-05-04	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.245	GR
hCoV-19/Northern Ireland/NIRE-FD58F/2020	EPI_ISL_489285	2020-05-06	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.245	GR
hCoV-19/Northern Ireland/NIRE-FD710/2020	EPI_ISL_489293	2020-05-05	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.119	GR
hCoV-19/Northern Ireland/NIRE-FD4A0/2020	EPI_ISL_489302	2020-05-01	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.245	GR
hCoV-19/Northern Ireland/NIRE-FD886/2020	EPI_ISL_489304	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.83	GR
hCoV-19/Northern Ireland/NIRE-1003F7/2020	EPI_ISL_489323	2020-05-04	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.83	GR
hCoV-19/Northern Ireland/NIRE-FFFE9/2020	EPI_ISL_489325	2020-05-04	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.83	GR
hCoV-19/Northern Ireland/NIRE-FFEFB/2020	EPI_ISL_489327	2020-05-03	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.160	GR
hCoV-19/Northern Ireland/NIRE-100324/2020	EPI_ISL_489329	2020-05-04	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.160	GR
hCoV-19/Northern Ireland/NIRE-FFF43/2020	EPI_ISL_489331	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-FD2E2/2020	EPI_ISL_489338	2020-05-04	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.160	GR
hCoV-19/Northern Ireland/NIRE-100193/2020	EPI_ISL_489340	2020-05-03	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.119	GR
hCoV-19/Northern Ireland/NIRE-1002FA/2020	EPI_ISL_489343	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/SHEF-C1742/2020	EPI_ISL_490581	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.141	GR
hCoV-19/England/SHEF-C2107/2020	EPI_ISL_490587	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/SHEF-C328B/2020	EPI_ISL_490588	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/SHEF-C5571/2020	EPI_ISL_490595	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/SHEF-C59A2/2020	EPI_ISL_490598	2020-05-07	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/SHEF-C73DF/2020	EPI_ISL_490607	2020-05-06	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/SHEF-C8F16/2020	EPI_ISL_490614	2020-05-07	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/SHEF-D0D11/2020	EPI_ISL_490638	2020-05-05	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.154	GR
hCoV-19/Oman/C-15758/2020	EPI_ISL_491141	2020-05-07	Asia / Oman / Muscat / Qurayat	Human	Original	Nasopharyngeal swab		Ion Torrent	Trinity			B.1.1.27	GR
hCoV-19/Oman/B-7106/2020	EPI_ISL_491145	2020-05-06	Asia / Oman / South Batinah / Barka	Human	Original	Nasopharyngeal swab		Ion Torrent	Trinity			B.1.1.27	GR
hCoV-19/Oman/B-6050/2020	EPI_ISL_491169	2020-05-03	Asia / Oman / South Batinah / Barka	Human	Original	Nasopharyngeal swab		Ion Torrent	Trinity	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.1.162	GR
hCoV-19/Oman/C-11911/2020	EPI_ISL_491170	2020-05-01	Asia / Oman / South Batinah / Barka	Human	Original	Nasopharyngeal swab		Ion Torrent	Trinity			B.1.1.162	GR
hCoV-19/Ecuador/36192/2020	EPI_ISL_491947	2020-05-08	South America / Ecuador / Manabi / Jipijapa	Human	Original			Illumina MiSeq				B.1.1.74	GR
hCoV-19/Ecuador/36230/2020	EPI_ISL_491950	2020-05-08	South America / Ecuador / Los Rios / Babahoyo	Human	Original			Illumina MiSeq				B.1.1.74	GR
hCoV-19/Ecuador/36226/2020	EPI_ISL_491953	2020-05-08	South America / Ecuador / Los Rios / Babahoyo	Human	Original			Illumina MiSeq				B.1.1.74	GR
hCoV-19/Bangladesh/CHRF-0018/2020	EPI_ISL_492029	2020-05-08	Asia / Bangladesh	Human	Original			iSeq100				B.1.1.25	GR
hCoV-19/England/WSFT-25C0E43/2020	EPI_ISL_492836	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.71	GR
hCoV-19/England/WSFT-25C113A/2020	EPI_ISL_492848	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.296	GR
hCoV-19/England/WSFT-25C1167/2020	EPI_ISL_492853	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.106	GR
hCoV-19/England/WSFT-25C1097/2020	EPI_ISL_492860	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.106	GR
hCoV-19/England/WSFT-25C0D55/2020	EPI_ISL_492866	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.71	GR
hCoV-19/England/WSFT-25C111C/2020	EPI_ISL_492867	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/WSFT-25C138F/2020	EPI_ISL_492873	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/WSFT-25C0F9B/2020	EPI_ISL_492881	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.106	GR
hCoV-19/England/WSFT-25C1158/2020	EPI_ISL_492893	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.106	GR
hCoV-19/England/WSFT-25C12A0/2020	EPI_ISL_492895	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/WSFT-25C0E61/2020	EPI_ISL_492896	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.106	GR
hCoV-19/England/WSFT-25C1194/2020	EPI_ISL_492898	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.106	GR
hCoV-19/England/WSFT-25C110D/2020	EPI_ISL_492899	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/WSFT-25C10A6/2020	EPI_ISL_492910	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.71	GR
hCoV-19/England/WSFT-25C1343/2020	EPI_ISL_492913	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Italy/LAZ-INMI19/2020	EPI_ISL_493331	2020-05-07	Europe / Italy / Lazio	Human	Original			Ion Torrent	BWA 0.7.12 + Samtools 1.3.1 + Geneious 2019.2.3			B.1.1.74	GR
hCoV-19/England/NORT-29DD2D/2020	EPI_ISL_493498	2020-05-06	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/NORT-29DE1B/2020	EPI_ISL_493499	2020-05-06	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/PORT-2CFFB3/2020	EPI_ISL_493633	2020-05-05	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.220	GR
hCoV-19/England/PORT-2CFFE0/2020	EPI_ISL_493634	2020-05-05	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.4	GR
hCoV-19/England/SHEF-CC53E/2020	EPI_ISL_493707	2020-05-08	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/Scotland/EDB4444/2020	EPI_ISL_493904	2020-05-04	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore				B.1.1.4	GR
hCoV-19/Scotland/EDB4689/2020	EPI_ISL_493912	2020-05-08	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore				B.1.1.14	GR
hCoV-19/England/BRIS-185470D/2020	EPI_ISL_495101	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.2	GR
hCoV-19/Turkey/KU-013/2020	EPI_ISL_495423	2020-05-08	Europe / Turkey / Kars Province	Human	Original	Nasopharyngeal swab		Illumina NextSeq 550	Burrows-Wheeler Aligner v.0.7			B.1.1.105	GR
hCoV-19/Turkey/KU-025/2020	EPI_ISL_495435	2020-05-05	Europe / Turkey / Kars Province	Human	Original	Nasopharyngeal swab		Illumina NextSeq 550	Burrows-Wheeler Aligner v.0.7			B.1.1.74	GR
hCoV-19/USA/WA-S1217/2020	EPI_ISL_495667	2020-05-08	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1218/2020	EPI_ISL_495668	2020-05-08	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1223/2020	EPI_ISL_495673	2020-05-08	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/Wales/PHWC-169259/2020	EPI_ISL_499399	2020-05-08	Europe / United Kingdom / Wales	Human	Original			Illumina		NS8_Q27stop results in 78.5% truncation of the protein sequence.	info	B.1.1.2	GR
hCoV-19/Wales/PHWC-169514/2020	EPI_ISL_499453	2020-05-07	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.289	GR
hCoV-19/Wales/PHWC-16956F/2020	EPI_ISL_499456	2020-05-07	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.2	GR
hCoV-19/England/NORT-29D288/2020	EPI_ISL_499800	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NORT-29D455/2020	EPI_ISL_499804	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.250	GR
hCoV-19/England/NORT-29D4FB/2020	EPI_ISL_499806	2020-05-08	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/Northern Ireland/NIRE-106379/2020	EPI_ISL_500965	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.83	GR
hCoV-19/Northern Ireland/NIRE-1064D0/2020	EPI_ISL_500971	2020-05-05	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.225	GR
hCoV-19/Northern Ireland/NIRE-10633D/2020	EPI_ISL_500972	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-1063B5/2020	EPI_ISL_500975	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.245	GR
hCoV-19/Northern Ireland/NIRE-106652/2020	EPI_ISL_500988	2020-05-06	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-1064B2/2020	EPI_ISL_500990	2020-05-05	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.245	GR
hCoV-19/Northern Ireland/NIRE-1064EF/2020	EPI_ISL_501002	2020-05-05	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.225	GR
hCoV-19/Northern Ireland/NIRE-1065FB/2020	EPI_ISL_501012	2020-05-06	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-106625/2020	EPI_ISL_501014	2020-05-05	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-1064A3/2020	EPI_ISL_501016	2020-05-05	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.119	GR
hCoV-19/Northern Ireland/NIRE-106573/2020	EPI_ISL_501018	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-10635B/2020	EPI_ISL_501028	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-106564/2020	EPI_ISL_501050	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-106397/2020	EPI_ISL_501051	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.83	GR
hCoV-19/Northern Ireland/NIRE-106661/2020	EPI_ISL_501052	2020-05-06	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/Northern Ireland/NIRE-106670/2020	EPI_ISL_501062	2020-05-07	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.119	GR
hCoV-19/Northern Ireland/NIRE-1063F1/2020	EPI_ISL_501069	2020-05-02	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.245	GR
hCoV-19/Northern Ireland/NIRE-1063D3/2020	EPI_ISL_501071	2020-05-01	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/Greece/19553_HPI/2020	EPI_ISL_501233	2020-05-03	Europe / Greece / Athens	Human	Original	Nasopharyngeal swab		Illumina NextSeq				B.1.1.162	GR
hCoV-19/Greece/22565_HPI/2020	EPI_ISL_501250	2020-05-08	Europe / Greece / Athens	Human	Original	Nasopharyngeal swab		Illumina NextSeq				B.1.1.162	GR
hCoV-19/England/EKHU-260F06F/2020	EPI_ISL_501627	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/NORT-29A5EC/2020	EPI_ISL_507114	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NORT-29A731/2020	EPI_ISL_507116	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NORT-29A740/2020	EPI_ISL_507117	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.193	GR
hCoV-19/England/NORT-29A79B/2020	EPI_ISL_507118	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.193	GR
hCoV-19/Russia/Novosibirsk-RII27321S/2020	EPI_ISL_507214	2020-05-07	Europe / Russia / Novosibirsk	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.74	GR
hCoV-19/Russia/Novosibirsk-RII27322S/2020	EPI_ISL_507215	2020-05-07	Europe / Russia / Novosibirsk	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.141	GR
hCoV-19/Russia/StPetersburg-RII11126S/2020	EPI_ISL_507231	2020-05-02	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.74	GR
hCoV-19/Russia/StPetersburg-RII11142S/2020	EPI_ISL_507232	2020-05-02	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.74	GR
hCoV-19/Russia/StPetersburg-RII11144S/2020	EPI_ISL_507233	2020-05-03	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.74	GR
hCoV-19/Russia/StPetersburg-RII11164S/2020	EPI_ISL_507239	2020-05-03	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.140	GR
hCoV-19/USA/NM-UNM-00341/2020	EPI_ISL_508093	2020-05-07	North America / USA / New Mexico	Human	Original			Illumina MiSeq	ARTIC/iVar			B.1.1.162	GR
